2.07E-0,-0.0226,-0.0408,-0.0637,-0.0727,-0.0494,-0.0169,-0.0121,-0.0119,-0.0117,-0.0346,-0.034,-0.034,-0.0616,-0.084,-0.1073,-0.134,-0.1576,-0.1574,-0.1618,-0.1616,-0.1568,-0.15,-0.1471,-0.1700,-0.1698,-0.1419,-0.1371,-0.1553,-0.1551,-0.1549,-0.1731,-0.1960,-0.2234,-0.2509,-0.278,-0.3012,-0.3194,-0.3377,-0.3375,-0.3419,-0.3463,-0.3507,-0.3735,-0.3964,-0.4008,-0.4052,-0.4280,-0.4278,-0.4322,-0.455,-0.454,-0.459,-0.4821,-0.4773,-0.4771,-0.4999,-0.4951,-0.4949,-0.4947,-0.4945,-0.4943,-0.4895,-0.5077,-0.5075,-0.4842,-0.4564,-0.4515,-0.4744,-0.5018,-0.5293,-0.5383,-0.5427,-0.5517,-0.5607,-0.5836,-0.6018,-0.6201,-0.6475,-0.6473,-0.6102,-0.5731,-0.5453,-0.5220,-0.503,-0.4847,-0.4891,-0.5166,-0.5210,-0.4516,0.6919,3.3107,6.6257,10.212,13.8090,17.3914,20.9923,24.60,28.2032,31.7810,35.3634,38.9504,42.5144,46.0277,49.4902,52.9343,56.3830,59.8041,63.1975,66.5724,69.9289,73.2624,76.5497,79.8140,83.0737,86.3104,89.52,92.7145,95.8866,99.0541,102.221,105.3706,108.4735,111.5534,114.6333,117.690,120.7239,123.7347,126.722,129.6824,132.619,135.5379,138.4564,141.3749,144.2704,147.1428,149.9922,152.8185,155.6218,158.4251,161.2283,164.0086,166.7657,169.5045,172.2201,174.908,177.5962,180.2611,182.8800,185.4758,188.048,190.598,193.1249,195.6285,198.109,200.5896,203.0517,205.4677,207.8561,210.2444,212.6143,214.9381,217.234,219.5073,221.7389,223.9475,226.128,228.2631,230.3564,232.4082,234.3908,236.3043,238.1210,239.845,241.4823,243.0039,244.4333,245.7936,247.080,248.3204,249.5147,250.6398,251.723,252.7564,253.7432,254.711,255.6338,256.5054,257.3539,258.1839,258.995,259.7841,260.5450,261.2598,261.9516,262.6203,263.2936,263.9669,264.5849,265.1798,265.7794,266.3605,266.9185,267.4766,268.0162,268.5558,269.0908,269.598,270.1055,270.5944,271.0602,271.5261,271.9735,272.4163,272.8591,273.2788,273.7032,274.1229,274.5150,274.8933,275.243,275.5898,275.9635,276.3187,276.6508,276.9830,277.3151,277.6473,277.9794,278.2839,278.5561,278.8329,279.1190,279.4281,279.7372,280.0232,280.3093,280.5953,280.8583,281.1121,281.3705,281.6150,281.8596,282.0995,282.339,282.5886,282.8101,283.0316,283.2531,283.4516,283.6546,283.8577,284.060,284.2638,284.4623,284.6561,284.8499,285.0253,285.2053,285.4038,285.5792,285.7592,285.9392,286.0962,286.2762,286.4792,286.6592,286.8162,286.9732,287.1347,287.2963,287.4486,287.6010,287.7579,287.9149,288.0765,288.2380,288.3950,288.55,288.7089,288.8705,289.036,289.1798,289.3229,289.4660,289.5815,289.692,289.8032,289.9417,290.0848,290.2049,290.3204,290.4358,290.5790,290.7221,290.8422,290.9622,291.0823,291.1747,291.2349,291.3181,291.4335,291.5490,291.6645,291.7845,291.9046,292.0016,292.0940,292.2095,292.3296,292.4266,292.5282,292.6253,292.6992,292.7778,292.8748,292.9949,293.0919,293.1659,293.2675,293.3692,293.4431,293.5171,293.5911,293.6697,293.7529,293.8314,293.9054,293.9840,294.0672,294.1458,294.2013,294.2568,294.3354,294.395,294.4603,294.5481,294.6267,294.7007,294.7746,294.8578,294.9456,295.0058,295.042,295.1030,295.1908,295.255,295.3157,295.3804,295.4452,295.5284,295.6116,295.6763,295.7226,295.7689,295.8383,295.9261,295.986,296.0233,296.0650,296.1021,296.1300,296.1855,296.2457,296.282,296.324,296.366,296.407,296.4542,296.5235,296.5883,296.6300,296.6763,296.7180,296.7827,296.8475,296.8892,296.9309,296.9726,297.0189,297.0652,297.1115,297.1578,297.1995,297.2366,297.2783,297.2970,297.292,297.3158,297.3621,297.4084,297.4547,297.4826,297.5059,297.5476,297.5939,297.6448,297.6957,297.7374,297.7745,297.8162,297.8625,297.8858,297.8860,297.8862,297.8864,297.8912,297.9237,297.9746,297.9979,297.9935,298.0167,298.0676,298.0909,298.1188,298.1743,298.2022,298.2254,298.2717,298.2996,298.3321,298.3646,298.3924,298.4203,298.4251,298.4299,298.434,298.43,298.4398,298.4492,298.4586,298.468,298.4775,298.4869,298.5194,298.5519,298.5613,298.5707,298.580,298.5942,298.6082,298.617,298.6271,298.6365,298.6459,298.6554,298.6648,298.6742,298.6836,298.6931,298.7255,298.7580,298.767,298.7769,298.7863,298.7957,298.8282,298.8653,298.8793,298.8888,298.8982,298.9122,298.9263,298.9357,298.9497,298.9638,298.9778,298.9918,299.0013,299.0153,299.029,299.0434,299.0574,299.0715,299.0671,299.062,299.0813,299.,299.1186,299.1326,299.1467,299.1423,299.1148,299.1104,299.1014,299.0924,299.1110,299.1251,299.1345,299.1485,299.1441,299.1397,299.1584,299.1724,299.186,299.2051,299.2007,299.1917,299.1827,299.1829,299.2061,299.2478,299.2895,299.3128,299.3130,299.3086,299.3088,299.3136,299.3323,299.3509,299.3742,299.3974,299.4253,299.448,299.4718,299.4951,299.5137,299.5370,299.5418,299.5189,299.5145,299.514,299.5242,299.5520,299.5753,299.5986,299.6218,299.6220,299.6222,299.627,299.6088,299.6136,299.6184,299.6002,299.5820,299.5637,299.5686,299.5688,299.5459,299.5277,299.5325,299.5373,299.5191,299.5055,299.5195,299.5289,299.5337,299.5386,299.5434,299.5528,299.5392,299.525,299.5396,299.5536,299.5446,299.558,299.5727,299.5821,299.5915,299.5779,299.5597,299.541,299.5278,299.5419,299.5513,299.5607,299.5748,299.5657,299.5798,299.5938,299.5802,299.5666,299.5806,299.5946,299.5856,299.5997,299.6091,299.5955,299.5911,299.5867,299.5823,299.5779,299.5688,299.5598,299.5508,299.5418,299.5328,299.5238,299.5148,299.5288,299.5428,299.5569,299.5940,299.6080,299.626,299.6499,299.6455,299.664,299.6828,299.6738,299.6694,299.6650,299.6560,299.64,299.6379,299.6474,299.6568,299.6524,299.6526,299.675,299.6991,299.6947,299.6857,299.6813,299.6815,299.704,299.7280,299.7282,299.7054,299.6825,299.6827,299.6829,299.6831,299.6787,299.6697,299.6653,299.6655,299.6611,299.6567,299.6615,299.6664,299.6666,299.6668,299.6624,299.653,299.6536,299.6584,299.6586,299.6588,299.6590,299.682,299.6825,299.6596,299.6598,299.6600,299.6602,299.6604,299.6376,299.614,299.6150,299.6152,299.6154,299.5925,299.5697,299.5745,299.6024,299.6302,299.635,299.6399,299.6447,299.6495,299.6543,299.6361,299.617,299.6181,299.6229,299.6277,299.6279,299.6281,299.6329,299.6377,299.63,299.6151,299.5923,299.5971,299.6065,299.6113,299.6161,299.62,299.6212,299.6260,299.6077,299.5895,299.5943,299.5945,299.5763,299.5581,299.5629,299.5815,299.6048,299.6188,299.628,299.6377,299.6471,299.6565,299.6475,299.6431,299.657,299.6435,299.606,299.5932,299.602,299.6121,299.6215,299.6309,299.6404,299.6498,299.6592,299.6686,299.6781,299.6875,299.6969,299.706,299.7158,299.7298,299.743,299.7487,299.7304,299.7214,299.7078,299.6942,299.6852,299.6761,299.6948,299.6858,299.672,299.6585,299.6449,299.6313,299.6223,299.6179,299.5858,299.5768,299.5954,299.6141,299.6281,299.6652,299.683,299.679,299.675,299.6706,299.6893,299.7079,299.7266,299.7360,299.7454,299.7641,299.7597,299.7276,299.695,299.6681,299.6637,299.6593,299.6318,299.6044,299.5769,299.5541,299.5543,299.5729,299.5916,299.5872,299.5597,299.5553,299.5509,299.5235,299.4960,299.468,299.464,299.4874,299.5107,299.5063,299.4834,299.4652,299.4423,299.4379,299.4381,299.4430,299.4478,299.4526,299.475,299.4945,299.5131,299.5318,299.555,299.5599,299.5647,299.5695,299.5697,299.5653,299.537,299.5150,299.5198,299.5200,299.5202,299.5481,299.5529,299.5301,299.5303,299.5535,299.5722,299.5724,299.5772,299.5820,299.5868,299.6147,299.6195,299.6013,299.5831,299.5648,299.5466,299.5284,299.5332,299.5610,299.5659,299.5476,299.5294,299.5112,299.4929,299.4747,299.456,299.4613,299.4661,299.4248,299.3789,299.3561,299.3378,299.3288,299.3198,299.3016,299.2879,299.2974,299.3252,299.3070,299.2657,299.2751,299.2892,299.275,299.2573,299.2391,299.220,299.2026,299.1936,299.1846,299.1894,299.1942,299.1990,299.2315,299.2409,299.2227,299.2091,299.1955,299.1818,299.1728,299.1638,299.1732,299.1827,299.1690,299.1508,299.1326,299.1420,299.1514,299.1378,299.1288,299.1198,299.106,299.0879,299.0743,299.0653,299.0563,299.0657,299.0751,299.0661,299.0571,299.0481,299.0391,299.0531,299.0671,299.0581,299.026,299.021,299.0587,299.0682,299.059,299.0824,299.1057,299.0920,299.0784,299.0740,299.0696,299.0606,299.0562,299.0518,299.0474,299.0430,299.0340,299.0250,299.0159,299.0300,299.0440,299.0350,299.0260,299.0170,299.0080,298.99,298.9945,298.9901,298.9857,298.9859,298.9815,298.9725,298.9451,298.9222,298.9224,298.8996,298.8767,298.8723,298.8403,298.8082,298.7992,298.7902,298.8088,298.8505,298.8461,298.8187,298.8143,298.8099,298.800,298.7964,298.796,298.7738,298.7510,298.7696,298.7836,298.7516,298.7241,298.7197,298.7199,298.7201,298.6881,298.6606,298.6608,298.6610,298.6612,298.6614,298.6570,298.6480,298.6436,298.6438,298.6440,298.6442,298.6444,298.6400,298.6356,298.6358,298.636,298.6363,298.6365,298.6367,298.6138,298.5910,298.5912,298.5914,298.5870,298.5826,298.5782,298.5738,298.5694,298.5650,298.5698,298.5746,298.5748,298.5750,298.5798,298.584,298.5618,298.5436,298.5484,298.5486,298.5488,298.5536,298.5584,298.5586,298.5358,298.51,298.5132,298.5134,298.5136,298.5138,298.5140,298.4911,298.4637,298.4639,298.4457,298.4182,298.3861,298.3402,298.294,298.2715,298.2763,298.2765,298.2767,298.2585,298.2449,298.2266,298.2038,298.1856,298.1719,298.1537,298.1078,298.0896,298.0990,298.1038,298.0810,298.0581,298.0583,298.0585,298.0587,298.05,298.0638,298.0686,298.0457,298.0275,298.0047,297.9864,297.9912,297.9546,297.9271,297.9319,297.9321,297.93,297.9464,297.9512,297.9514,297.9516,297.9334,297.9151,297.9153,297.9202,297.9065,297.8929,297.8977,297.8749,297.8336,297.7969,297.7833,297.7927,297.8068,297.8162,297.8164,297.8212,297.835,297.8447,297.8541,297.8681,297.8776,297.8870,297.8688,297.8505,297.855,297.8602,297.8696,297.8744,297.8792,297.888,297.8981,297.9029,297.9077,297.9171,297.9266,297.9360,297.9454,297.954,297.9412,297.9322,297.9509,297.9649,297.9789,297.9699,297.9609,297.9519,297.9383,297.9477,297.9571,297.9435,297.9299,297.9393,297.9487,297.9351,297.9261,297.9401,297.949,297.9359,297.899,297.8626,297.84,297.8584,297.8678,297.8542,297.8175,297.8039,297.8133,297.8181,297.8276,297.8370,297.8234,297.7913,297.7592,297.7318,297.6997,297.6861,297.6955,297.7049,297.7144,297.7238,297.7286,297.7334,297.7198,297.7108,297.7064,297.6743,297.642,297.6332,297.6427,297.6521,297.6385,297.629,297.6204,297.5838,297.5517,297.5196,297.5060,297.4924,297.4557,297.428,297.423,297.4056,297.3643,297.3553,297.369,297.3557,297.3467,297.360,297.3702,297.3658,297.3429,297.3155,297.3065,297.2928,297.2562,297.247,297.2427,297.2107,297.1740,297.1604,297.1514,297.142,297.1333,297.1059,297.0692,297.0279,296.995,296.991,296.9824,296.9458,296.936,296.9554,296.9694,296.9604,296.9514,296.9654,296.965,296.9428,296.915,296.8833,296.8697,296.8606,296.8332,296.8057,296.7967,296.806,296.8202,296.8158,296.7653,296.7378,296.7519,296.7428,296.7062,296.6879,296.6789,296.6515,296.6240,296.596,296.5691,296.5370,296.5050,296.4775,296.4501,296.4226,296.3905,296.3585,296.3495,296.3589,296.3591,296.3362,296.3042,296.2998,296.2908,296.2541,296.2451,296.2637,296.2593,296.2319,296.1998,296.1677,296.1357,296.0944,296.0577,296.030,296.0028,295.9753,295.9479,295.9204,295.8930,295.8655,295.8611,295.8475,295.8108,295.7834,295.7513,295.7238,295.728,295.7335,295.7152,295.6924,295.6557,295.623,295.5824,295.5595,295.5551,295.5507,295.5463,295.5235,295.4730,295.4132,295.3858,295.3675,295.3493,295.3265,295.3036,295.2808,295.2764,295.267,295.2353,295.2032,295.1712,295.120,295.0701,295.0473,295.0291,295.0062,294.9788,294.9513,294.923,294.8964,294.8689,294.8184,294.7910,294.7820,294.7453,294.7132,294.6858,294.6583,294.6078,294.5850,294.5852,294.5623,294.5395,294.5120,294.5076,294.5032,294.4758,294.4483,294.420,294.3934,294.3659,294.3431,294.320,294.2928,294.2653,294.2148,294.1689,294.1507,294.1279,294.1004,294.07,294.0455,294.0180,293.9860,293.9401,293.880,293.8575,293.830,293.8026,293.7982,293.7661,293.7341,293.7066,293.679,293.6517,293.628,293.6060,293.578,293.5557,293.5329,293.4870,293.4411,293.4136,293.386,293.3403,293.289,293.2577,293.2302,293.2028,293.1799,293.1617,293.138,293.1068,293.0793,293.0565,293.0336,293.0154,292.9695,292.9190,292.8685,292.7949,292.7214,292.6709,292.6434,292.6160,292.5655,292.5196,292.4783,292.4324,292.3865,292.3406,292.3177,292.2718,292.1983,292.1524,292.1065,292.0606,292.037,292.0103,291.987,291.9462,291.8772,291.8267,291.8039,291.7810,291.7582,291.7169,291.6479,291.6020,291.5792,291.5333,291.4874,291.4,291.4325,291.3866,291.3407,291.313,291.2858,291.26,291.2217,291.1712,291.1437,291.1255,291.1072,291.0613,290.9924,290.928,290.8868,290.8455,290.7765,290.7306,290.7124,290.6665,290.6206,290.5793,290.5104,290.4368,290.3679,290.2989,290.2530,290.2302,290.2073,290.1660,290.120,290.0696,290.0007,289.9594,289.9135,289.8446,289.7756,289.7067,289.6654,289.6241,289.5598,289.509,289.4587,289.3852,289.3301,289.2842,289.2429,289.224,289.2018,289.1790,289.1377,289.0964,289.0551,289.0138,288.9679,288.8944,288.8254,288.7841,288.7428,288.6693,288.5911,288.5222,288.4532,288.3843,288.3107,288.232,288.1636,288.0993,288.0534,288.0351,287.9938,287.9249,287.8836,287.8423,287.7734,287.7044,287.6401,287.575,287.5068,287.4379,287.3689,287.2769,287.1849,287.1160,287.0562,286.9965,286.9045,286.8079,286.73,286.6746,286.6057,286.5367,286.4678,286.3942,286.3253,286.2563,286.1874,286.1276,286.0633,286.0128,285.9,285.944,285.8705,285.801,285.7326,285.663,285.5993,285.5350,285.4706,285.383,285.291,285.2177,285.1441,285.0521,284.9601,284.8635,284.7669,284.6703,284.5783,284.5094,284.4404,284.3761,284.3302,284.2751,284.178,284.086,284.0129,283.9624,283.8888,283.7968,283.7325,283.6635,283.5900,283.5164,283.4475,283.3555,283.2635,283.1761,283.0887,282.9967,282.8863,282.8035,282.7345,282.6425,282.5275,282.4078,282.2928,282.2054,282.1364,282.0629,281.9709,281.8881,281.8053,281.7179,281.6536,281.589,281.5203,281.4283,281.313,281.2166,281.1200,281.0280,280.940,280.8533,280.7659,280.6554,280.5450,280.4530,280.3794,280.3059,280.2139,280.0988,280.0068,279.9471,279.8643,279.7769,279.7126,279.6436,279.556,279.4689,279.3676,279.2434,279.1283,279.0133,278.8936,278.7786,278.6681,278.5761,278.4795,278.3598,278.267,278.2035,278.1161,278.0057,277.8952,277.7848,277.6744,277.5593,277.444,277.3338,277.2234,277.1129,277.0025,276.892,276.7770,276.6343,276.5008,276.390,276.2753,276.160,276.0452,275.9348,275.8243,275.7093,275.5896,275.4746,275.336,275.198,275.0833,274.9636,274.8440,274.7243,274.5862,274.4619,274.3331,274.190,274.0707,273.9556,273.8636,273.7624,273.6197,273.4862,273.3758,273.2653,273.1180,272.9707,272.8510,272.726,272.5840,272.4183,272.2571,272.1190,271.9763,271.815,271.6540,271.5159,271.3778,271.2351,271.1154,270.9958,270.8530,270.7057,270.5584,270.4203,270.2591,270.0703,269.9046,269.7711,269.6376,269.4764,269.3153,269.1726,269.034,268.8779,268.7260,268.5694,268.4037,268.2379,268.0952,267.9525,267.7867,267.62,267.4552,267.2894,267.1237,266.9348,266.7460,266.5803,266.3961,266.2257,266.073,265.9080,265.7422,265.5811,265.4245,265.2634,265.0976,264.9272,264.756,264.6003,264.4253,264.2181,264.0339,263.8773,263.711,263.5181,263.3063,263.0944,262.9056,262.7168,262.5326,262.3714,262.1872,262.0030,261.8418,261.6622,261.4780,261.3077,261.1142,260.9024,260.6951,260.4879,260.2760,260.0687,259.8845,259.6957,259.4838,259.262,259.0463,258.8621,258.6686,258.4522,258.2449,258.0330,257.8166,257.6047,257.3928,257.1810,256.9460,256.7157,256.5085,256.2966,256.0847,255.8729,255.6656,255.4584,255.2419,255.0254,254.818,254.592,254.3621,254.1503,253.9384,253.7219,253.4870,253.2567,253.0448,252.8376,252.6349,252.4277,252.2204,251.9901,251.7275,251.46,251.2070,250.9767,250.7694,250.5345,250.2765,250.0370,249.7744,249.5164,249.3092,249.0789,248.8209,248.567,248.3142,248.0562,247.798,247.5403,247.2777,247.0151,246.7571,246.531,246.3011,246.0570,245.8175,245.5549,245.2877,245.0067,244.725,244.4631,244.182,243.8780,243.5970,243.3390,243.0810,242.8230,242.5420,242.2564,241.9892,241.7266,241.4640,241.1738,240.8651,240.5610,240.252,239.9437,239.6350,239.3217,239.0130,238.6997,238.3864,238.0777,237.7644,237.4558,237.1517,236.8476,236.5205,236.1934,235.8662,235.5391,235.2120,234.8618,234.5347,234.2306,233.9265,233.5948,233.2723,232.9452,232.5858,232.2402,231.8900,231.5306,231.180,230.8257,230.4709,230.1207,229.7429,229.3466,228.968,228.609,228.2315,227.8352,227.43,227.0657,226.6925,226.2962,225.8999,225.499,225.093,224.6927,224.3010,223.8863,223.4669,223.0476,222.6006,222.1536,221.7112,221.264,220.817,220.3472,219.8541,219.3564,218.8403,218.3057,217.757,217.2134,216.6742,216.1350,215.5774,215.015,214.4529,213.8722,213.2639,212.6278,211.9688,211.2636,210.5584,209.8533,209.1020,208.3323,207.5672,206.8021,206.0093,205.1704,204.3085,203.469,202.6308,201.764,200.9208,200.0819,199.2200,198.3304,197.4224,196.5374,195.6524,194.7675,193.8825,192.9745,192.0664,191.1815,190.2965,189.3885,188.4758,187.5632,186.6506,185.7379,184.8253,183.9127,183.0000,182.0966,181.2024,180.3267,179.4417,178.5291,177.616,176.7269,175.8142,174.878,173.9705,173.0671,172.1821,171.2926,170.3845,169.4765,168.5639,167.651,166.7617,165.8767,164.9917,164.1021,163.1895,162.2769,161.3642,160.4516,159.5390,158.63,157.7460,156.8610,155.9806,155.1187,154.2522,153.3903,152.528,151.6388,150.7538,149.8642,148.9516,148.0712,147.1909,146.3059,145.4394,144.5728,143.7063,142.8398,141.9732,141.1067,140.2402,139.3644,138.4887,137.6498,136.8109,135.9398,135.0687,134.2021,133.3356,132.4875,131.6164,130.7222,129.8556,128.9983,128.1595,127.3160,126.449,125.6060,124.7902,123.9513,123.0848,122.2413,121.420,120.5774,119.7108,118.8674,118.0469,117.2081,116.346,115.5027,114.6638,113.7973,112.9446,112.1149,111.2899,110.4695,109.6490,108.8378,108.0036,107.1601,106.3397,105.5192,104.6988,103.8830,103.0672,102.251,101.4309,100.6059,99.8085,99.0111,98.1907,97.3933,96.6190,95.8216,95.0243,94.2269,93.4018,92.5999,91.8163,91.0051,90.1801,89.3873,88.6176,87.8433,87.0459,86.2439,85.4373,84.6353,83.8610,83.0867,82.312,81.5334,80.7545,79.980,79.2104,78.4361,77.6526,76.8736,76.0947,75.3158,74.5414,73.7671,72.974,72.1816,71.4073,70.6283,69.8494,69.0751,68.3007,67.5172,66.733,65.9639,65.1850,64.396,63.6133,62.8344,62.060,61.3088,60.580,59.8293,59.0734,58.33,57.5755,56.7965,56.0176,55.2617,54.5335,53.8053,53.0540,52.2797,51.5284,50.7771,49.9982,49.2423,48.5141,47.7859,47.0300,46.2695,45.536,44.8084,44.0894,43.3704,42.6422,41.9140,41.1858,40.4529,39.7201,38.9919,38.2637,37.5354,36.8072,36.0790,35.3462,34.6087,33.8713,33.1338,32.3964,31.6820,30.9722,30.2440,29.5158,28.78,28.0732,27.3680,26.6398,25.9392,25.234,24.5243,23.842,23.1600,22.4549,21.7220,20.9846,20.2748,19.5696,18.8599,18.1685,17.4818,16.7997,16.11,15.3986,14.6842,13.9928,13.3061,12.6470,11.978,11.2459,10.4946,9.9785,10.1170,10.5045,10.5738,10.5510,10.5743,10.5975,10.6208,10.6164,10.5843,10.5615,10.5386,10.5112,10.4883,10.4655,10.4196,10.3783,10.3554,10.3095,10.2683,10.2270,10.1857,10.167,10.1492,10.1079,10.0666,10.0484,10.0302,9.9889,9.9476,9.9294,9.9111,9.869,9.82,9.8011,9.7783,9.7324,9.6634,9.6175,9.6039,9.5672,9.5259,9.5077,9.4664,9.4067,9.3746,9.3333,9.2644,9.1954,9.1265,9.0852,9.0670,9.0257,8.9844,8.9662,8.9203,8.8513,8.8100,8.768,8.7044,8.6355,8.5665,8.5252,8.488,8.4519,8.4152,8.3785,8.3557,8.3328,8.3146,8.2733,8.2320,8.1861,8.144,8.1312,8.1084,8.0625,8.0212,7.9799,7.9156,7.8743,7.856,7.8378,7.8196,7.7783,7.7370,7.7188,7.7005,7.6777,7.654,7.6136,7.5354,7.4757,7.4482,7.4254,7.3841,7.3428,7.3015,7.2372,7.1728,7.1085,7.0626,7.0167,6.9754,6.9341,6.8928,6.8746,6.8564,6.8151,6.7738,6.7279,6.6820,6.6638,6.6455,6.604,6.5399,6.4894,6.4620,6.4437,6.4209,6.3934,6.3706,6.3293,6.2880,6.2698,6.2515,6.2333,6.1920,6.1415,6.114,6.0958,6.0776,6.059,6.0642,6.0690,6.0231,5.9541,5.912,5.8946,5.8764,5.858,5.8169,5.7525,5.7112,5.6884,5.665,5.6473,5.6245,5.6062,5.5972,5.5790,5.5515,5.5241,5.4736,5.4277,5.4048,5.3543,5.3038,5.2533,5.2074,5.1892,5.1709,5.1527,5.1345,5.0932,5.0519,5.0567,5.0569,5.0341,4.9928,4.928,4.9148,4.9243,4.9060,4.8878,4.869,4.8513,4.8331,4.814,4.7966,4.7784,4.760,4.7419,4.7237,4.7008,4.6780,4.659,4.6185,4.5772,4.55,4.5407,4.4994,4.4581,4.4353,4.3894,4.3481,4.3299,4.3116,4.2888,4.26,4.2477,4.2341,4.211,4.1792,4.1517,4.1289,4.110,4.0924,4.0742,4.05,4.0147,3.9688,3.9413,3.9231,3.909,3.8866,3.8638,3.8455,3.8273,3.7860,3.7447,3.7219,3.6990,3.6808,3.6626,3.6674,3.6722,3.649,3.6265,3.6037,3.5854,3.5718,3.54,3.5261,3.5033,3.4758,3.448,3.4255,3.4073,3.4121,3.4123,3.4125,3.4173,3.3991,3.3578,3.3165,3.2706,3.2247,3.2019,3.1560,3.1147,3.0965,3.0552,3.0139,2.995,2.9820,2.9684,2.9502,2.936,2.9183,2.8955,2.8772,2.8590,2.8408,2.8041,2.7674,2.7215,2.6710,2.6528,2.6345,2.6071,2.5796,2.5568,2.5155,2.4742,2.4560,2.4377,2.4195,2.4013,2.3830,2.3648,2.3466,2.3283,2.3101,2.2919,2.2644,2.2416,2.2279,2.2097,2.1915,2.1732,2.1734,2.1690,2.1462,2.1280,2.1097,2.1145,2.1194,2.1242,2.1290,2.1108,2.0925,2.0512,2.0,1.9917,1.9735,1.955,1.955,1.9557,1.9374,1.9192,1.8917,1.8873,1.8968,1.8509,1.7773,1.7130,1.6717,1.653,1.6306,1.603,1.5803,1.5621,1.5484,1.5302,1.5074,1.4845,1.4617,1.4434,1.4252,1.3839,1.3657,1.3705,1.3753,1.4032,1.4080,1.3898,1.3715,1.3533,1.3305,1.3030,1.2848,1.2619,1.2345,1.2162,1.1980,1.1798,1.1846,1.1848,1.1619,1.1668,1.1762,1.15,1.1351,1.1169,1.0940,1.0712,1.05,1.0347,1.0165,1.0213,1.0215,0.9710,0.9251,0.9069,0.8886,0.8427,0.7922,0.7694,0.751,0.7375,0.7193,0.7149,0.7381,0.738,0.7155,0.6973,0.6790,0.6608,0.6472,0.6289,0.6061,0.5879,0.5927,0.5975,0.574,0.5518,0.5566,0.5384,0.4971,0.4789,0.4560,0.4332,0.4103,0.3829,0.3600,0.3234,0.3143,0.3238,0.3055,0.2873,0.2691,0.2462,0.2234,0.2051,0.1823,0.159,0.1182,0.0769,0.0540,0.0266,0.0037,-0.0144,-0.0096,-0.0048,0
